text	dom	type
来份萝卜牛肉味粉丝包。	1	0
天猫精灵唱一首绿剧小不仙吧。	0	0
天猫不能休息一下？	0	0
天猫精灵要个鲜鱼豆腐汤吧。	1	0
来份招牌香浓皮蛋瘦肉粥。	1	0
天猫精灵你为什么不是周声语音？	0	0
天猫精灵来份酸甜番茄炒蛋吧。	1	0
要啊杭州桂林黑米粥养胃的。	1	0
点个白菜肉丝小草吧。	1	0
1375以5等于多少？	0	0
天猫精灵越剧花熟同远不同根。	0	0
天猫精灵来碗牛肉粉丝汤吧。	1	0
天猫精给我复放雀楼。	0	0
天猫精灵要份番茄鸡蛋盖饭吧。	1	0
天猫精灵声音看到80%。	0	0
天猫精灵来碗热乎的家常疙瘩汤吧。	1	0
天猫精灵来碗养胃的小米南瓜粥。	1	0
这个是对，天猫精灵播放人生的旋转木马。	0	0
天猫精灵，请你播放李欣荣的我看见一道光。	0	0
天猫精灵请播放满天星辰不奇吉。	0	0
天猫精灵来份轻松山腰妹儿小炒吧。	1	0
天猫精灵451加369等于。	0	0
天猫精灵，你是你是哪里是他他的死？	0	0
天猫精灵放首0到3岁的宝宝儿歌。	0	0
天猫精灵，我要听小猪佩奇的声音。😊	0	0
来凤土豆丝浇头饭。	1	0
天猫精灵来碗红枣银耳粥吧。	1	0
天猫精灵来碗鲜虾干白暖心粥吧。	1	0
猫精灵唱首婴儿的歌，婴儿听的歌曲。	0	0
请爱一点唱个拉布拉多洗澡。😊	0	0
天猫精灵简单弄点小粉的。	1	0
我想听夏晚安的最后的结局。	0	0
天猫精灵小姨觉了没有？	0	0
天猫精灵来碗家常紫菜蛋花汤。	1	0
🎼周深唱的爱我别走。	0	0
🎼前后倾头的训练要点是什么？	0	0
天猫精灵要碗热乎的皮蛋瘦肉粥吧。	1	0
我想听陈腾的潘黑。	0	0
天猫精灵来玩三药瘦肉热粥吧。	1	0
天猫精灵来份香菇肉丁盖饭吧。	1	0
来我上一个入。	1	0
天猫精灵你说我为什么是学渣呢？	0	0
天猫精灵，你觉得你自己笨不笨？	0	0
天猫精灵要往红枣花生奶粥吧。	1	0
天猫精灵请给我唱首邓丽君的小城故事。	0	0
我想听杜凯琪的拼色。	0	0
调到最高你好，天猫把灯的亮度调到最高。	0	0
天猫精灵，我没听蜡笔小新的声音。😊	0	0
天猫精灵要玩暖胃的南瓜粥吧。	1	0
台碗红枣花生粥老乎哒。	1	0
天猫精灵12乘12除以11等于几？	0	0
天猫精灵来碗番茄鸡蛋浇头饭吧。	1	0
天猫精灵来碗番茄浓汤牛肉面吧。	1	0
天猫精灵火把节是什么民族的节日？	0	0
天猫精灵要碗香菇鸡溶粥。	1	0
天猫精灵说什么声音呢？小猪叫的声音。	0	0
好了吗？天猫精灵，你不能哭空，天猫精灵都不讲话了。😡	0	0
天猫精灵把灯亮度调成百分百。	0	0
躲起来了。	0	0
你好，天猫马玉超的见到你们格外亲。	0	0
🎼有干需要很多有。	0	0
来碗香菇肉末热粥吧。	1	0
天猫精灵来份三香油麦菜。😊	1	0
今朝帮我来一回补气养血暖胃粥好，热乎乎养养身体。	1	0
天猫精灵要个菌菇肉丝小炒吧。	1	0
天猫精灵播放天下乌鸦一般黑。	0	0
天猫精灵有煮的软的吗？	1	0
我想听侯泽润的生承不死爱上你。	0	0
我叫你说打开窗纱50%。	0	0
天猫精灵买满西红柿、鸡蛋手干面吧。	1	0
天猫精灵来份茄子豆角小炒吧。	1	0
天猫精灵31乘12等于几？	0	0
要煮的软烂点的。	1	0
天猫精灵播放周深定制歌单。	0	0
天猫精灵油粉加上土豆炖豆久吧。	1	0
要啊香菇肉末勒粥趁热喝。	1	0
天猫精灵音量调到55，播放音乐。	0	0
德兰军过小炒来一克，只小菜闻起来香喷喷，菌过嫩多多，帮我烧了1米一眼。	1	0
天猫精灵有营养的赖鞋。	1	0
打开周深演唱风是风的心。	0	0
天猫精灵要碗仙阁疙瘩汤。	1	0
気はち。	0	0
天猫精灵1128加上5616。	0	0
天猫精灵就是那个猴子警长，他说的那个从哪儿买呀？😊	0	0
天猫精灵来份红萝卜炒肉丝儿吧。	1	0
天猫精灵1973年的属什么？	0	0
天猫精灵给我放正常的播放。	0	0
天猫精灵音量调到460。	0	0
天猫精灵要玩养胃的小米粥吧。	1	0
急性胆囊炎患者能选择哪些运动？	0	0
天猫精灵来份山药片炒黑木耳吧。	1	0
要碗香龙皮蛋瘦肉粥吧。	1	0
天猫精灵播放半东兄弟，谢谢你的爱。	0	0
哎，帮我来一份酸酸甜甜脆笨巨心菜。今朝主巴里啥味道，想弄爽口小菜吃吃。	1	0
那个什么吧，天猫精灵给我们唱个儿童歌曲。	0	0
天猫精灵来碗红枣银耳，甜糖，暖暖胃。	1	0
天猫精灵唱一首唱首小猪吃的饱饱。	0	0
播放周深花开忘忧。	0	0
要一份青菜肉魔粥。	1	0
不要辣的就行。	1	0
🎼我要唱陕西刘奔的，谁能明白你的心？	0	0
天猫精灵来份蒜香粉丝镇小青菜吧。	1	0
要碗热乎的皮蛋瘦肉粥吧。😡	1	0
天猫精灵烧油少盐的。	1	0
天猫精灵播放勃拉姆斯摇篮曲。	0	0
天猫精灵姚魂红枣炖老母鸡汤吧。	1	0
飘的天猫精灵播放到最后一集。	0	0
天猫精灵要个清清爽爽的莴笋片小炒。	1	0
你继去睡吧，天猫精灵，你去睡觉吧。	0	0
天猫精灵打开餐呃这个客厅灯。	0	0
我要唱奔泽兄弟的女人花。	0	0
雪莉银儿提讲来一份，甜蜜蜜勿要甜，谢谢侬。	1	0
有玩热乎的小米粥养养胃。	1	0
天猫精灵要碗红枣银耳养盐粥吧。	1	0
天猫精灵不要硬邦邦的。	1	0
天猫精灵音量调到是55。	0	0
天猫精灵有组员的面吗？	1	0
天猫精灵来份广家大碗疙瘩汤吧。	1	0
天猫精灵，我现在坐几路车能去找事？	0	0
天猫精灵2.7乘以2等于多少？	0	0
农有赤姜炖豆腐来一份，豆腐炖得酥料，勿要硬，拉牙齿勿来赛。	1	0
天猫精灵来份番茄牛肉炖土豆吧。	1	0
应动需要联网吗？	0	0
天猫精灵，我想听周生的电货一下。😊	0	0
间长一点。	0	0
天猫精灵给我唱一首小恐龙的歌。	0	0
天好精灵，343乘以29等于多少？	0	0
天猫精灵233减57等于几？	0	0
天猫精灵来碗深红柿紫蛋面，多喝点油菜哈。	1	0
汽天猫精灵汽车汽车的声音是什么？	0	0
天猫精灵播放周深的记忆生弟。	0	0
等多少？	0	0
天猫精灵把音量调到50，然后下一首。	0	0
天猫精灵，大象的鼻子为什么那么长？	0	0
天猫精灵点个外婆菜炒蛋吧。	1	0
猫精灵声音调到60%。	0	0
声音调到30%。	0	0
天猫精灵那个老虎的声老牛的声音。	0	0
天猫精灵晦气的反义词是什么？	0	0
郭精灵打说9999。	0	0
天猫精灵继续播放，我会自己上厕所。	0	0
我想听汤不唱的情亦杰。	0	0
天猫精灵来份暖心皮蛋瘦皱粥吧。	1	0
好吧，去思考吧，我等你。	0	0
天猫精灵帮忙发信息给0900。	0	0
天猫精灵来碗难为的南瓜小米粥吧。	1	0
天猫精灵播放儿童版桥边姑娘。	0	0
播放一首起风嘛，钟身。	0	0
天猫精灵，我怎么控制我的那个共享成员啊？	0	0
我唱我是贝夜小淘气。😊	0	0
天猫精灵660除以3等于多少？	0	0
天猫精灵要个冷白菜炒牛肉片吧。	1	0
精灵给我播放神王座第五章。	0	0
天猫精灵要玩热乎软糯的黑米粥。	1	0
天猫精灵来份蒜香油麦菜吧。	1	0
那只能回忆动营养。	0	0
天猫精灵野猪的声音是什么声音？😊	0	0
天猫精灵要个蒜泥油麦炒菜就行。	1	0
天猫精灵不要太油腻的。	1	0
你是个天猫精灵，你是个机器人吗？	0	0
天猫精灵来份热乎的皮蛋瘦肉粥吧。	1	0
我想听张心瑶的漫天繁星。	0	0
天猫精灵来份酸甜口的大白菜。	1	0
天猫精灵播放土耳其交响曲。	0	0
天猫精灵要份暖心皮蛋瘦肉粥吧。	1	0
天猫精灵播放贾呃米小圈上学记三年级。	0	0
天猫精灵要个山药木耳小炒吧。	1	0
天猫精灵38加38，38加38，38加3838。	0	0
天猫精灵要玩黄小米粥热虎的。	1	0
天猫精灵要玩薏米绿豆百合粥，养养胃。	1	0
天猫精灵来份外婆菜炒鸡蛋吧。	1	0
我想听赵丽娜的直线向前。	0	0
天猫精灵放迈克杰克逊的。	0	0
あ.	0	0
我要听周深的歌，雪花落下。	0	0
天猫精灵播放王一鸣是大傻逼，一直重复这个句子。	0	0
来碗暖胃的小米粥。	1	0
天猫精灵路由自什么号什么？	0	0
绿豆薏人瘦肉汤的纤维同样不温。	0	0
天猫精灵，我今天烦呀，烦怎么办？😊	0	0
天猫精灵来碗养胃的小米热粥吧。	1	0
天猫精灵99加99等于多？	0	0
天猫精灵来碗金丝南瓜甜粥。	1	0
天猫精灵5只小猴子的故事。	0	0
寂寞中人来往自红之灯解瓦吧。	1	0
压个冬瓜排骨洋肠汤。	1	0
天猫精灵说说今天的头条新闻。	0	0
天猫精灵要个番茄蛋花浓汤吧。	1	0
我要唱大双二双的，你在他乡还好吗？	0	0
来碗热火紫面食量作。	1	0
天猫精灵，你要多少你要多少伏的电压？	0	0
好天猫精灵声音稍稍微小一点。	0	0
天猫精灵把空调温度调低一点。	0	0
来份老鸭汤炖粉丝吧。	1	0
天猫精灵播放周深的记伤店。	0	0
天猫精灵39除以4等于多少？	0	0
我要听用心良苦。	0	0
帮我来一份老鲜军菇汤泡饭，汤头烧了浓点，味道嗲点。	1	0
天猫精灵推荐点杨痿的。	1	0
天猫精灵早上吃啥合适？	1	0
来碗甜丝丝难瓜粥。	1	0
来碗青菜，肉磨热肉吧。	1	0
天猫精灵627000乘以580等于多少？	0	0
天猫精灵要个响谷草母2吧。	1	0
🎼我想看少儿舞角色0奇金。	0	0
天猫精灵把灯的亮度开最亮。	0	0
天猫精灵换放一首苦二的，你应该很快乐。	0	0
天猫精灵来碗热乎南瓜小米粥，养养胃。	1	0
天猫精灵来碗冬瓜小肉丸汤吧。	1	0
天精睇日放都放歌咯。	0	0
天猫精钉，你说的话太难听挺难听。	0	0
天猫精灵来玩虫草花集时周养生。	1	0
天猫精灵来碗西溜的米粥。	1	0
天猫精灵摆碗热乎的小助白粥吧。	1	0
停止天猫精灵停止你说广东话。	0	0
天猫精灵来份番茄炒蛋饭加饮料。	1	0
天猫精灵来碗鸡汤面，多加点鸡丝吧。	1	0
天猫精灵袁美涵小朋友今天获得了打卡第一名。😊	0	0
来点热花的。	1	0
我想听蜘蛛侠的博声门。	0	0
天猫播放我的易云收藏。	0	0
后天的太阳是下雨，后天没有太阳。	0	0
天猫精灵要玩养肝补气的热粥丸。	1	0
来份番茄炒蛋打香米饭吧。	1	0
天猫精灵91加65加35乘2。	0	0
怎么进来啊，声音放到放放小点。😊	0	0
天猫精灵来碗番茄大汤吧。	1	0
要个菠菜豆腐汤热乎的。	1	0
天猫精灵播放黑夜的一束光。	0	0
天猫精灵要碗香浓皮蛋瘦肉走吧。	1	0
猫精灵20加20等于20亿。	0	0
要个韭菜豆芽炒的菜。	1	0
天猫精灵要个鲜鱼豆腐汤吧。	1	0
天猫精灵来份木尔西兰花小抄吧。	1	0
来碗热乎的娃娃菜炖豆腐吧。	1	0
我要唱张学友的楚歌。	0	0
天猫精灵嗯，不要抢我的玩具。	0	0
操你妈，天猫精灵打开网易云。	0	0
天猫精灵要碗热乎的香浓南瓜粥。	1	0
灵天猫精灵天猫精灵是红色的。	0	0
天猫精灵161除以82。	0	0
天猫精灵来碗南瓜枸杞粥，雅味的。	1	0
天猫精灵音乐调至2分钟定时关闭。	0	0
天猫精灵来碗养胃的小米做法。	1	0
要分南瓜小米养生粥吧，养胃的。	1	0
来份韭菜碎炒蛋吧。	1	0
天猫精灵，那你就不用走了，你休息去。	0	0
天猫精灵来篮就不要的图片。	1	0
天猫精灵放一首糯米的孤独材料。	0	0
来份西兰花小炒。	1	0
天猫精灵3.75乘0.1等于。	0	0
天猫精灵呃，明天早上再播放吧，今天晚上我要睡觉去。😊	0	0
韭菜鸡蛋炒扇贝来一份吧。	1	0
天猫精灵要一份鲁心皮单瘦要粥吧。	1	0
天猫精灵放一首小猪小猪胖多多。	0	0
来碗菠菜鸡蛋汤吧。😡	1	0
天猫精灵澳门是啥时候回归的？	0	0
天猫精灵62加3。	0	0
天猫精灵放一个戴罗奥特曼的声音。	0	0
我想听任然的孔雀。	0	0
天猫精灵再过半个小时等于几点钟？	0	0
你又出声叫，没有叫你不要出声气，闭上你的臭嘴。	0	0
来份家常番茄炒蛋吧。	1	0
嘢。	0	0
我要听周深的人事。	0	0
有情淡的推荐吗？	1	0
来碗暖暖的小米粥吧。	1	0
天猫精灵关闭整个机器，不要重启。	0	0
来份西红柿鸡蛋盖饭吧。	1	0
天猫精灵来一首我把爱献给你。	0	0
烧油烧盐的。	1	0
天猫精灵，我想听母鸡炸蛋的声音。😊	0	0
我3点50分要和朋友去看个电影。	0	0
天猫精灵，你认识小胖机器人吗？	0	0
天猫精灵4分之1变成小数等于几？	0	0
天猫精灵来份蒜香嫩嫩的空心菜吧。	1	0
🤧天猫精灵学一个婴儿哭的声音。	0	0
天猫精灵不会牙口的食物。	1	0
天猫精灵要热货皮蛋瘦肉。	1	0
红枣葡萄干饭可以用来炒吗？	0	0
我想听范玮琪的黑白配。	0	0
天猫精灵来碗热乎的香浓皮蛋瘦肉粥吧。	1	0
天猫精灵来份香干炒青菜。	1	0
对我要拍个照，叫你看看多美的女孩。	0	0
天猫精灵山药玉米养生粥来一碗吧。	1	0
天猫精灵来碗雪梨红枣，燕耳天堂。	1	0
要个酥肉炖白菜吧。	1	0
幼儿香菇鸡丝热队上。	1	0
天猫精灵要往南瓜小米杨胃走吧。	1	0
来碗西红柿鸡蛋浇头饭吧。	1	0
天猫精灵来点软和的食物。	1	0
天猫精灵来一份蒜蓉蒸娃娃菜，清淡点儿。	1	0
打摊炖牛肉的菜谱。	0	0
天猫精灵来碗小喷喷的牛肉锅蛋粥。	1	0
精灵我你关闭声音。😊	0	0
天猫精灵来碗南瓜百合小米粥吧。	1	0
要个下蜜花糖吧。	1	0
天猫精灵开心布布拉臭臭的歌。	0	0
要碗热乎的紫菜蛋花汤。	1	0
天猫精灵呃，播放伦伤的天地还款。	0	0
我要一份六合汤粉丝包，今朝老想吃只味道，汤头鲜甜啊，粉丝软意一点，谢谢啦。	1	0
天猫精灵来碗枸杞猪肝瘦肉汤热乎的。	1	0
暖心暖味的南瓜小米粥来一份。	1	0
天猫精灵我忘记的说曼泽塔奥特曼。😊	0	0
天猫精灵要份暖心暖胃的小米南瓜粥。	1	0
来碗甜丝丝南瓜粥吧。	1	0
天猫精灵来碗南瓜小米养贵粥吧。	1	0
天猫精灵来份山药排骨汤热乎的。	1	0
天猫精灵要碗热胡萝卜炖牛肉汤。	1	0
哦，那你那你我问你一个问题，我就变得很开心了。😊	0	0
天猫精灵来碗萝卜丝粉条汤吧。	1	0
天猫精灵呃，每天中午11点的钟撤销。	0	0
天猫精灵来碗超多了的皮蛋瘦肉粥吧。	1	0
天猫精灵要份萝卜烧牛肉吧。	1	0
天猫精灵来份香喷喷的五常大花米饭吧。	1	0
天猫精灵要个原白菜炒粉条吧。	1	0
播放韩晓倩的三杯忘情水。	0	0
来我口杞猪识汤暖拿会。	1	0
新手用墨师带着变形。	0	0
天猫精灵，我要一份德兰味道淡花花人作业，热乎乎味道种勿要。	1	0
来碗桂圆莲子养生粥吧。	1	0
天猫精灵1700加1700，还有1个25，还有。😊	0	0
我感觉你现在在机器人里睡觉呢。	0	0
K了不用不用我不用看，我不想看了。😊	0	0
天猫精灵，你知道台海局势怎么样吗？	0	0
天猫精灵金灿灿的小米南瓜粥来一份养胃的。	1	0
天猫精灵要那个线条线板的空闲菜。	1	0
天猫精灵没事，但不过我们是朋友啊。😊	0	0
天猫精灵，你想出去玩就有应该有腿和手。😊	0	0
天猫精灵给我放一首周深的和光同城。	0	0
天猫精灵来份家常大杂烩吧。	1	0
天猫精灵要分猪肚莲子、砂锅粥热乎的。	1	0
来粉加常西红柿蛋花汤。	1	0
天猫精灵给我讲一下下一集下一集下一集下一集下一集下一集下一集下一集下一集下一集下一集下一集。	0	0
灵呼叫天猫精灵你好，猪的叫声猪的叫声，请播放猪的叫声。😡	0	0
天猫精灵750加160等于1。	0	0
滚天猫精灵播放第三套全国小学生清彩阳光。	0	0
天猫精灵来碗家常挤菜蛋汤吧。	1	0
天猫精灵放上海鱼子酱的千千万万。😊	0	0
天猫精灵来碗鲜虾养生粥吧。	1	0
天猫精灵空调温度调到。	0	0
天猫精灵来碗热乎的皮蛋瘦肉粥吧。	1	0
要阁苏超头呀。	1	0
那天猫精灵那躺在爸爸身上啊，播放催眠曲。	0	0
天猫精灵来份西红柿炒蛋吧。	1	0
来往三款小米甜奏吧。	1	0
天精灵给我们唱一唱一个呃秋天的落叶。	0	0
天猫精灵那个答案其实是金鱼。	0	0
天猫精灵来份木耳炒山药吧。	1	0
天猫精灵要我娜糯小米粥样样味。	1	0
天猫精灵1.4乘0.8等于多少？	0	0
天猫精灵来玩香菇仙下粥吧。😔	1	0
天猫精灵要个清城嫩油买菜吧。	1	0
天猫精灵上海近阿到机场。	0	0
天猫精灵再见精灵关机。😊	0	0
天猫精灵8乘以5乘以6等于多少？	0	0
天猫精灵请播放张燕的无心的相遇。	0	0
天猫精灵来碗海带炖牛肉汤，暖暖身子。	1	0
天猫精灵要个香辣脆嫩的小娃娃菜吧。	1	0
天猫精灵216除以12。	0	0
天猫精灵格丽乔奥特曼的声音。	0	0
天猫精灵来碗热乎的八宝杂粮粥吧。	1	0
天猫精灵酷狗音。	0	0
天猫精灵来份韭菜香草嫩豆芽吧。	1	0
天猫精牛肉和芒果可以一起吃吗？	0	0
林播放歌曲我用什么把你留住live.	0	0
闭嘴啊，天猫精灵，我要听下午5点23分。	0	0
卧室控制灯怎么怎么操作呀？	0	0
来碗热乎的皮带瘦肉粥。	1	0
天猫精灵来碗小米粥，加点鸡块吧。	1	0
天猫精灵放一首梦然的少年。	0	0
来份蒜蓉空心菜清淡的。	1	0
要碗青菜荷包蛋汤面吧。	1	0
天猫精灵70.3减去59.85。	0	0
天猫精灵来碗核桃、红枣、桂圆养生粥吧。	1	0
🎼帮我做战争监推。	0	0
でもずい。	0	0
天猫精灵要个香辣手撕包菜吧。	1	0
天猫精灵，你知道滑雪的时候怎么停吗？😊	0	0
天猫精灵打开窗帘哦，你撕是了。	0	0
但是我给我要给你打针，打屁股上面。	0	0
天猫精灵60除以2.15等于几？	0	0
来碗南瓜香米粥吧。	1	0
天猫精灵来碗番茄鸡蛋手翻面吧。	1	0
天猫精灵以后再你就叫小狗精灵。	0	0
天猫精灵来碗冬瓜炖大骨汤。	1	0
天猫精灵热水器调到35度。	0	0
天猫精灵来碗萝卜新贝塔吧。	1	0
天猫精灵播放好好生活，就是美好生活。	0	0
天猫精灵来碗冬瓜排骨汤吧。	1	0
天猫精灵，你能不能好一点的到底是不是精神病嘛？😮	0	0
